Station Name: HOLYCROSS-Cabragh_Wetlands
Station Height: 94 M 
Latitude:52.640  ,Longitude: -7.838


date: -   09 to 09 utc
rain: -   Precipitation Amount (mm)
maxt: -   Maximum Temperature (C)
mint: -   Minimum Temperature (C)
gmin: -   09utc Grass Minimum Temperature (C)
soil: -   10cm Soil Temperature (C)
ind:  -	  Indicator

date,ind,rain,ind,maxt,ind,mint,gmin,soil
22-apr-2018,0,5.000, , , , , , 
23-apr-2018,0,2.000, , , , , , 
24-apr-2018,0,5.000, , , , , , 
25-apr-2018,0,2.900, , , , , , 
26-apr-2018,1,2.400, , , , , , 
27-apr-2018,1,0.700, , , , , , 
28-apr-2018,0,0.900, , , , , , 
29-apr-2018,0,0.000, , , , , , 
30-apr-2018,0,0.800, , , , , , 
01-may-2018,1,3.200, , , , , , 
02-may-2018,1,1.000, , , , , , 
03-may-2018,0,0.300, , , , , , 
04-may-2018,0,0.000, , , , , , 
05-may-2018,0,0.000, , , , , , 
06-may-2018,0,0.000, , , , , , 
07-may-2018,0,0.600, , , , , , 
08-may-2018,0,2.500, , , , , , 
09-may-2018,0,5.300, , , , , , 
10-may-2018,0,4.100, , , , , , 
11-may-2018,0,7.700, , , , , , 
12-may-2018,0,0.000, , , , , , 
13-may-2018,0,0.000, , , , , , 
14-may-2018,0,0.400, , , , , , 
15-may-2018,0,0.400, , , , , , 
16-may-2018,0,0.000, , , , , , 
17-may-2018,0,0.000, , , , , , 
18-may-2018,0,0.000, , , , , , 
19-may-2018,0,0.000, , , , , , 
20-may-2018,0,5.000, , , , , , 
21-may-2018,0,1.100, , , , , , 
22-may-2018,0,0.000, , , , , , 
23-may-2018,0,0.000, , , , , , 
24-may-2018,0,0.000, , , , , , 
25-may-2018,0,0.000, , , , , , 
26-may-2018,1,3.000, , , , , , 
27-may-2018,0,0.400, , , , , , 
28-may-2018,0,0.000, , , , , , 
29-may-2018,0,0.000, , , , , , 
30-may-2018,0,0.000, , , , , , 
31-may-2018,0,0.000, , , , , , 
01-jun-2018,0,31.600, , , , , , 
02-jun-2018,0,0.000, , , , , , 
03-jun-2018,0,0.000, , , , , , 
04-jun-2018,0,0.000, , , , , , 
05-jun-2018,0,0.000, , , , , , 
06-jun-2018,0,0.000, , , , , , 
07-jun-2018,0,0.000, , , , , , 
08-jun-2018,0,1.500, , , , , , 
09-jun-2018,0,4.900, , , , , , 
10-jun-2018,0,0.000, , , , , , 
11-jun-2018,0,0.000, , , , , , 
12-jun-2018,0,0.000, , , , , , 
13-jun-2018,0,1.600, , , , , , 
14-jun-2018,0,0.000, , , , , , 
15-jun-2018,0,2.600, , , , , , 
16-jun-2018,0,2.000, , , , , , 
17-jun-2018,0,0.300, , , , , , 
18-jun-2018,0,0.500, , , , , , 
19-jun-2018,0,0.800, , , , , , 
20-jun-2018,0,4.500, , , , , , 
21-jun-2018,0,0.000, , , , , , 
22-jun-2018,0,0.000, , , , , , 
23-jun-2018,0,0.000, , , , , , 
24-jun-2018,0,0.000, , , , , , 
25-jun-2018,0,0.000, , , , , , 
26-jun-2018,0,0.000, , , , , , 
27-jun-2018,0,0.000, , , , , , 
28-jun-2018,0,0.000, , , , , , 
29-jun-2018,0,0.000, , , , , , 
30-jun-2018,0,0.000, , , , , , 
01-jul-2018,0,0.000, , , , , , 
02-jul-2018,0,0.000, , , , , , 
03-jul-2018,0,0.000, , , , , , 
04-jul-2018,0,0.000, , , , , , 
05-jul-2018,0,0.000, , , , , , 
06-jul-2018,0,0.000, , , , , , 
07-jul-2018,0,0.000, , , , , , 
08-jul-2018,0,0.000, , , , , , 
09-jul-2018,0,0.000, , , , , , 
10-jul-2018,0,0.000, , , , , , 
11-jul-2018,0,0.000, , , , , , 
12-jul-2018,0,0.000, , , , , , 
13-jul-2018,0,0.000, , , , , , 
14-jul-2018,0,0.000, , , , , , 
15-jul-2018,0,2.600, , , , , , 
16-jul-2018,0,0.000, , , , , , 
17-jul-2018,0,0.000, , , , , , 
18-jul-2018,0,0.000, , , , , , 
19-jul-2018,0,1.300, , , , , , 
20-jul-2018,0,0.300, , , , , , 
21-jul-2018,0,0.000, , , , , , 
22-jul-2018,0,0.400, , , , , , 
23-jul-2018,0,0.700, , , , , , 
24-jul-2018,0,0.000, , , , , , 
25-jul-2018,0,0.000, , , , , , 
26-jul-2018,0,6.700, , , , , , 
27-jul-2018,0,8.100, , , , , , 
28-jul-2018,0,10.000, , , , , , 
29-jul-2018,0,0.500, , , , , , 
30-jul-2018,0,1.000, , , , , , 
31-jul-2018,0,1.100, , , , , , 
01-aug-2018,0,3.100, , , , , , 
02-aug-2018,0,0.000, , , , , , 
03-aug-2018,0,0.000, , , , , , 
04-aug-2018,0,0.000, , , , , , 
05-aug-2018,0,0.000, , , , , , 
06-aug-2018,0,0.100, , , , , , 
07-aug-2018,0,0.600, , , , , , 
08-aug-2018,0,0.300, , , , , , 
09-aug-2018,0,0.500, , , , , , 
10-aug-2018,0,0.000, , , , , , 
11-aug-2018,0,1.900, , , , , , 
12-aug-2018,0,0.200, , , , , , 
13-aug-2018,0,0.200, , , , , , 
14-aug-2018,0,0.000, , , , , , 
15-aug-2018,0,2.000, , , , , , 
16-aug-2018,0,1.000, , , , , , 
17-aug-2018,0,0.000, , , , , , 
18-aug-2018,0,1.200, , , , , , 
19-aug-2018,0,0.700, , , , , , 
20-aug-2018,0,0.000, , , , , , 
21-aug-2018,0,3.300, , , , , , 
22-aug-2018,0,0.000, , , , , , 
23-aug-2018,0,4.900, , , , , , 
24-aug-2018,0,4.200, , , , , , 
25-aug-2018,0,15.500, , , , , , 
26-aug-2018,0,0.600, , , , , , 
27-aug-2018,0,0.000, , , , , , 
28-aug-2018,0,3.800, , , , , , 
29-aug-2018,0,0.000, , , , , , 
30-aug-2018,0,0.000, , , , , , 
31-aug-2018,0,0.900, , , , , , 
01-sep-2018,0,0.000, , , , , , 
02-sep-2018,0,1.500, , , , , , 
03-sep-2018,0,0.000, , , , , , 
04-sep-2018,0,0.000, , , , , , 
05-sep-2018,0,4.000, , , , , , 
06-sep-2018,0,0.700, , , , , , 
07-sep-2018,0,5.000, , , , , , 
08-sep-2018,0,2.500, , , , , , 
09-sep-2018,0,0.000, , , , , , 
10-sep-2018,0,6.300, , , , , , 
11-sep-2018,0,4.400, , , , , , 
12-sep-2018,0,0.000, , , , , , 
13-sep-2018,0,1.400, , , , , , 
14-sep-2018,0,1.000, , , , , , 
15-sep-2018,0,3.600, , , , , , 
16-sep-2018,0,0.200, , , , , , 
17-sep-2018,0,4.800, , , , , , 
18-sep-2018,0,2.500, , , , , , 
19-sep-2018,0,1.600, , , , , , 
20-sep-2018,0,21.200, , , , , , 
21-sep-2018,0,0.000, , , , , , 
22-sep-2018,0,0.000, , , , , , 
23-sep-2018,0,4.500, , , , , , 
24-sep-2018,0,0.000, , , , , , 
25-sep-2018,0,0.000, , , , , , 
26-sep-2018,0,0.000, , , , , , 
27-sep-2018,0,0.000, , , , , , 
28-sep-2018,0,0.000, , , , , , 
29-sep-2018,0,0.200, , , , , , 
30-sep-2018,0,0.000, , , , , , 
01-oct-2018,0,0.000, , , , , , 
02-oct-2018,0,0.000, , , , , , 
03-oct-2018,0,0.000, , , , , , 
04-oct-2018,0,12.200, , , , , , 
05-oct-2018,0,0.000, , , , , , 
06-oct-2018,0,0.000, , , , , , 
07-oct-2018,0,0.000, , , , , , 
08-oct-2018,0,0.000, , , , , , 
09-oct-2018,0,0.000, , , , , , 
10-oct-2018,0,2.000, , , , , , 
11-oct-2018,0,17.100, , , , , , 
12-oct-2018,0,13.700, , , , , , 
13-oct-2018,0,2.800, , , , , , 
14-oct-2018,0,0.000, , , , , , 
15-oct-2018,0,0.000, , , , , , 
16-oct-2018,0,0.000, , , , , , 
17-oct-2018,0,0.000, , , , , , 
18-oct-2018,0,0.000, , , , , , 
19-oct-2018,0,0.000, , , , , , 
20-oct-2018,0,0.200, , , , , , 
21-oct-2018,0,0.000, , , , , , 
22-oct-2018,0,0.000, , , , , , 
23-oct-2018,0,0.000, , , , , , 
24-oct-2018,0,0.000, , , , , , 
25-oct-2018,0,1.700, , , , , , 
26-oct-2018,0,0.000, , , , , , 
27-oct-2018,0,0.000, , , , , , 
28-oct-2018,0,0.000, , , , , , 
29-oct-2018,1,0.300, , , , , , 
30-oct-2018,1,1.900, , , , , , 
31-oct-2018,0,0.500, , , , , , 
01-nov-2018,0,0.000, , , , , , 
02-nov-2018,0,3.800, , , , , , 
03-nov-2018,0,1.000, , , , , , 
04-nov-2018,0,22.000, , , , , , 
05-nov-2018,0,10.800, , , , , , 
06-nov-2018,0,2.600, , , , , , 
07-nov-2018,0,3.000, , , , , , 
08-nov-2018,1,0.500, , , , , , 
09-nov-2018,1,13.200, , , , , , 
10-nov-2018,1,1.400, , , , , , 
11-nov-2018,1,3.200, , , , , , 
12-nov-2018,1,3.100, , , , , , 
13-nov-2018,0,6.600, , , , , , 
14-nov-2018,0,3.800, , , , , , 
15-nov-2018,0,0.300, , , , , , 
16-nov-2018,0,0.500, , , , , , 
17-nov-2018,0,0.000, , , , , , 
18-nov-2018,0,0.000, , , , , , 
19-nov-2018,0,0.000, , , , , , 
20-nov-2018,0,6.500, , , , , , 
21-nov-2018,0,4.800, , , , , , 
22-nov-2018,0,0.000, , , , , , 
23-nov-2018,0,3.000, , , , , , 
24-nov-2018,0,0.000, , , , , , 
25-nov-2018,0,0.000, , , , , , 
26-nov-2018,0,17.400, , , , , , 
27-nov-2018,0,6.600, , , , , , 
28-nov-2018,0,12.100, , , , , , 
29-nov-2018,0,1.300, , , , , , 
30-nov-2018,0,1.200, , , , , , 
01-dec-2018,0,4.600,0,12.0,0,2.4, , 
02-dec-2018,0,12.300,0,14.0,0,9.1, , 
03-dec-2018,0,0.000,0,8.8,0,6.0, , 
04-dec-2018,0,23.700,0,8.5,1,-2.4, , 
05-dec-2018,0,3.000,0,13.0,0,0.1, , 
06-dec-2018,0,9.400,0,13.1,0,8.4, , 
07-dec-2018,0,7.200,0,9.8,0,4.1, , 
08-dec-2018,0,9.400,0,11.0,0,3.7, , 
09-dec-2018,0,0.000,0,10.0,0,7.0, , 
10-dec-2018,0,0.000,0,10.1,0,2.0, , 
11-dec-2018,0,8.700,0,11.0,0,6.5, , 
12-dec-2018,0,7.900,0,9.0,0,0.5, , 
13-dec-2018,0,0.200,0,7.5,0,3.4, , 
14-dec-2018,0,16.700,0,11.5,0,6.3, , 
15-dec-2018,0,6.100,0,12.8,0,7.3, , 
16-dec-2018,0,0.700,0,10.0,0,2.4, , 
17-dec-2018,0,8.700,0,12.2,0,0.5, , 
18-dec-2018,0,0.000,0,10.6,0,8.6, , 
19-dec-2018,0,4.700,0,8.3,0,2.8, , 
20-dec-2018,0,8.800,0,9.7,0,5.6, , 
21-dec-2018,0,1.200,0,10.6,0,6.2, , 
22-dec-2018,0,15.700,0,10.8,0,5.3, , 
23-dec-2018,0,5.400,0,8.5,0,1.1, , 
24-dec-2018,0,0.000,0,11.2,0,6.4, , 
25-dec-2018,0,0.100,0,12.5,0,8.0, , 
26-dec-2018,0,0.900,0,11.9,0,9.0, , 
27-dec-2018,0,0.000,0,11.2,0,7.7, , 
28-dec-2018,0,0.900,0,11.7,0,8.1, , 
29-dec-2018,0,0.000,0,12.0,0,10.1, , 
30-dec-2018,0,0.200,0,11.5,0,9.2, , 
31-dec-2018,0,0.000,0,11.0,0,8.8, , 
